hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,raining
8,28.0,28.0,28.0,1007.4,78,4.6,130,False
13,26.0,26.0,26.0,1010.2,94,2.1,120,False
6,30.0,30.0,30.0,1009.1,74,4.1,250,False
1,26.43,25.4,28.0,1010.2,78,2.1,80,False
12,28.83,28.5,29.0,1009.0,84,3.09,80,False
9,28.13,28.0,28.4,1008.0,78,3.6,260,False
3,29.8,29.8,29.8,1010.2,72,4.6,100,False
19,25.6,25.6,25.6,1011.5,90,4.44,103,False
19,26.2,26.2,26.2,1009.1,89,2.44,78,False
14,27.0,27.0,27.0,1009.1,88,4.1,130,False
20,25.0,25.0,25.0,1010.8,81,5.49,135,False
18,25.8,25.6,26.0,1011.9,88,4.6,130,False
22,25.76,25.6,26.0,1010.2,83,1.34,247,False
16,26.1,26.1,26.1,1013.3,67,4.1,120,False
7,29.0,29.0,29.0,1010.2,54,5.1,120,False
0,30.3,30.0,30.6,1009.0,74,2.1,360,False
8,30.55,29.8,31.0,1006.0,71,6.69,140,False
2,28.0,28.0,28.0,1010.8,83,2.6,270,False
18,24.85,24.7,25.0,1011.0,94,1.0,130,False
0,26.9,26.8,27.0,1010.2,74,4.6,120,False
21,24.14,24.0,24.3,1011.9,90,1.0,140,False
0,27.23,27.0,27.7,1009.0,94,1.0,0,False
8,31.52,31.2,32.0,1007.1,62,3.6,110,False
21,26.03,26.0,26.1,1011.0,88,4.1,90,False
7,28.52,28.2,29.0,1009.1,66,6.2,130,False
18,25.9,25.8,26.0,1006.1,86,2.1,70,False
6,25.35,25.35,25.35,1010.0,87,6.05,140,False
16,28.0,28.0,28.0,1006.1,88,1.5,340,False
15,27.9,27.7,28.0,1008.0,83,3.1,110,False
16,26.7,26.5,27.0,1012.0,88,2.1,120,False
6,29.8,29.8,29.8,1008.1,75,4.1,260,False
3,31.1,31.0,31.2,1012.0,70,5.1,110,False
4,30.7,30.5,31.0,1009.1,70,4.1,100,False
16,25.88,25.8,26.0,1012.0,78,6.7,110,False
3,29.87,29.6,30.0,1008.0,75,3.09,250,False
8,30.21,29.0,32.0,1008.0,62,3.1,170,False
9,27.4,27.4,27.4,1010.8,72,4.1,120,False
11,27.85,27.6,28.0,1008.0,78,8.2,290,False
16,26.58,26.3,27.0,1008.0,83,5.1,280,False
3,30.2,30.2,30.2,1009.1,72,5.1,280,False
20,22.76,22.6,23.0,1011.9,94,2.56,148,False
13,23.41,23.0,24.1,1014.0,89,1.54,190,False
12,28.2,28.0,28.4,1008.0,78,2.1,220,False
9,31.1,31.0,31.2,1004.1,70,2.1,280,False
7,27.52,27.52,27.52,1009.0,84,5.76,127,False
22,24.94,24.9,25.0,1012.0,83,5.7,100,False
17,27.7,27.2,28.0,1011.0,83,2.6,350,False
8,28.0,28.0,28.0,1010.2,65,4.1,130,False
20,24.2,24.2,24.2,1012.2,88,1.62,99,False
20,24.88,24.8,25.0,1013.0,88,4.1,110,False
5,30.81,30.5,31.0,1008.0,66,4.1,110,False
8,24.96,24.96,24.96,1011.0,78,4.41,152,False
4,27.82,27.7,28.0,1011.9,69,6.2,110,False
20,26.0,26.0,26.0,1003.9,95,2.61,311,False
14,27.6,27.6,27.6,1011.9,82,1.5,150,False
1,25.97,25.97,25.97,1012.0,86,0.43,42,False
1,24.79,24.79,24.79,1014.0,79,5.28,109,False
2,26.21,26.21,26.21,1015.0,87,4.88,112,False
13,28.74,28.3,29.0,1007.0,70,7.72,290,False
7,29.0,29.0,29.0,1008.1,89,3.1,110,False
11,27.52,27.2,28.0,1010.2,78,6.2,120,False
10,28.2,28.2,28.2,1007.9,74,5.1,170,False
17,26.0,26.0,26.0,1008.1,88,1.78,31,False
6,27.09,27.09,27.09,1009.0,84,4.0,134,False
9,27.87,27.6,28.0,1009.0,83,6.7,100,False
23,25.89,25.7,26.0,1012.0,84,4.63,100,False
4,29.5,29.0,30.0,1012.9,66,4.6,130,False
16,28.0,28.0,28.0,1007.0,74,6.2,270,False
17,25.12,25.0,25.2,1009.1,88,3.6,60,False
15,25.83,25.5,26.0,1013.0,84,3.6,110,False
14,25.0,25.0,25.0,1011.9,94,3.1,120,False
6,30.1,30.0,30.3,1009.0,70,2.6,150,False
23,23.91,23.0,25.4,1014.0,94,0.5,0,False
0,27.4,27.4,27.4,1007.1,79,2.6,340,False
6,30.0,30.0,30.0,1008.0,70,6.7,290,False
6,27.93,27.8,28.0,1006.0,78,3.6,100,False
14,24.59,23.9,25.0,1011.0,78,1.0,160,False
17,26.32,26.32,26.32,1012.0,82,4.1,292,False
17,27.87,27.87,27.87,1007.0,80,1.52,29,False
8,28.2,28.2,28.2,1010.8,74,3.6,130,False
17,26.7,26.7,26.7,1009.8,90,1.79,230,False
16,27.8,27.8,27.8,1008.2,85,1.5,90,False
7,31.76,31.6,32.0,1007.0,59,4.6,260,False
20,26.83,26.83,26.83,1009.0,83,2.26,239,False
1,27.67,26.8,29.0,1011.9,74,3.1,80,False
18,27.97,27.9,28.0,1008.3,87,2.1,40,False
9,26.44,26.44,26.44,1009.0,85,4.93,213,False
22,25.0,25.0,25.0,1009.1,94,2.53,63,False
10,28.15,28.0,28.4,1009.1,78,2.6,320,False
16,27.31,27.31,27.31,1010.0,85,6.8,104,False
3,30.2,30.2,30.2,1007.7,73,2.22,129,False
16,27.0,27.0,27.0,1011.9,74,3.6,100,False
9,28.5,28.0,29.0,1008.3,70,2.6,110,False
8,28.0,28.0,28.0,1010.2,65,4.1,100,False
15,27.0,27.0,27.0,1010.8,94,4.07,105,False
4,30.64,30.4,31.0,1008.1,70,2.6,90,False
2,25.0,25.0,25.0,1014.9,94,0.5,140,False
7,30.92,30.8,31.0,1007.0,59,3.09,170,False
5,29.0,29.0,29.0,1010.2,66,4.1,110,False
10,30.73,30.0,31.2,1010.8,74,2.6,130,False
19,25.18,25.0,25.3,1011.0,94,2.1,110,False
1,28.85,28.6,29.0,1009.0,79,5.1,260,False
20,26.08,26.0,26.2,1011.0,88,1.0,50,False
9,27.64,27.2,28.0,1010.8,69,6.2,130,False
8,27.46,27.1,28.0,1013.0,74,8.8,130,False
23,26.41,26.0,27.1,1011.0,78,1.0,0,False
13,28.23,28.23,28.23,1011.0,83,1.29,109,False
19,25.8,25.8,25.8,1010.7,88,2.79,256,False
22,26.12,26.0,26.2,1010.8,94,2.6,100,False
8,31.0,31.0,31.0,1007.1,70,4.6,260,False
10,28.34,28.34,28.34,1009.0,81,0.11,237,False
3,30.0,30.0,30.0,1013.0,70,6.7,110,False
22,24.8,24.8,24.8,1007.9,88,2.19,91,False
16,26.0,26.0,26.0,1013.9,83,4.1,110,False
16,26.24,26.0,26.4,1013.0,83,3.6,80,False
5,29.06,29.0,29.1,1009.0,74,6.7,80,False
4,28.0,28.0,28.0,1013.9,65,4.1,240,False
19,26.0,26.0,26.0,1009.1,94,2.53,135,False
8,28.0,28.0,28.0,1009.0,79,1.54,70,False
2,30.42,30.0,30.7,1011.0,79,4.1,290,False
2,31.3,31.0,31.8,1011.0,66,5.1,60,False
1,27.0,27.0,27.0,1009.4,82,1.36,130,False
19,25.0,25.0,25.0,1012.9,83,3.6,100,False
0,28.0,28.0,28.0,1007.1,74,4.6,290,False
0,24.6,24.6,24.6,1013.9,88,2.1,110,False
20,25.89,25.7,26.0,1006.0,89,3.09,320,False
23,26.75,26.75,26.75,1009.0,90,1.75,137,False
11,29.0,29.0,29.0,1008.1,74,3.1,230,False
1,29.0,29.0,29.0,1010.8,74,4.1,100,False
16,26.0,26.0,26.0,1010.8,88,1.0,20,False
15,27.07,27.0,27.2,1011.0,89,2.57,140,False
1,27.7,27.7,27.7,1011.9,77,3.1,100,False
21,24.93,24.8,25.0,1009.0,94,1.0,0,False
0,26.2,26.2,26.2,1014.4,83,2.6,100,False
8,27.8,27.8,27.8,1009.2,80,2.6,140,False
22,27.0,27.0,27.0,1010.2,83,3.6,280,False
10,28.1,28.1,28.1,1006.0,83,1.05,181,False
7,26.72,26.72,26.72,1010.0,84,5.52,130,False
18,26.4,26.4,26.4,1009.6,89,2.6,160,False
6,30.7,30.7,30.7,1009.7,68,3.6,110,False
10,29.0,29.0,29.0,1004.1,68,4.1,280,False
15,25.83,25.83,25.83,1013.0,84,2.45,124,False
6,27.17,27.0,27.5,1008.0,83,3.6,260,False
6,29.4,29.4,29.4,1009.1,80,2.6,260,False
1,28.6,28.6,28.6,1010.3,73,3.93,98,False
7,25.67,25.67,25.67,1010.0,83,6.4,149,False
5,30.39,30.0,31.0,1010.2,62,2.6,110,False
14,26.15,25.6,27.0,1009.1,88,2.69,105,False
3,27.5,27.0,28.0,1012.0,66,8.75,110,False
17,24.52,24.2,25.0,1014.0,88,1.0,210,False
6,31.1,31.0,31.2,1009.1,70,5.7,270,False
0,28.5,28.5,28.5,1011.1,76,2.6,120,False
4,29.0,29.0,29.0,1011.9,66,3.6,110,False
13,26.0,26.0,26.0,1010.8,78,3.6,110,False
22,25.08,25.0,25.2,1011.0,88,1.0,300,False
15,29.0,29.0,29.0,1010.0,79,2.6,320,False
0,25.6,25.6,25.6,1012.9,80,3.1,100,False
22,25.18,25.0,25.3,1010.8,94,2.68,105,False
4,28.12,28.0,28.2,1010.8,69,5.1,120,False
12,26.07,26.0,26.2,1015.0,89,2.57,110,False
2,30.0,30.0,30.0,1008.1,70,6.2,280,False
22,22.9,22.9,22.9,1010.8,94,1.5,20,False
7,26.84,26.84,26.84,1010.0,85,4.58,239,False
4,29.66,29.1,30.0,1013.0,66,6.69,90,False
4,30.8,30.8,30.8,1006.6,70,3.1,90,False
23,24.33,23.0,25.2,1012.9,88,1.5,80,False
16,28.11,28.0,28.3,1009.0,78,4.6,270,False
23,25.0,25.0,25.0,1013.9,94,2.32,133,False
11,27.96,27.96,27.96,1007.0,80,4.06,245,False
0,28.75,28.5,29.0,1010.9,82,2.1,60,False
19,24.2,24.2,24.2,1012.0,90,6.49,107,False
2,31.0,31.0,31.0,1012.9,74,2.6,90,False
3,30.05,30.0,30.1,1008.0,67,4.1,260,False
3,31.1,31.0,31.2,1009.4,70,5.7,280,False
6,30.6,30.6,30.6,1008.1,72,4.1,110,False
3,29.9,29.8,30.0,1009.1,70,4.1,260,False
20,27.6,27.6,27.6,1008.2,79,2.6,260,False
7,28.3,28.0,28.8,1010.0,74,7.2,110,False
6,30.83,30.5,31.0,1009.0,70,6.7,130,False
21,26.0,26.0,26.0,1011.9,84,3.1,100,False
18,27.43,26.3,28.0,1011.0,79,3.09,150,False
8,30.0,30.0,30.0,1008.1,74,3.1,130,False
18,25.0,25.0,25.0,1008.9,93,3.35,108,False
22,24.88,24.8,25.0,1010.8,83,1.5,120,False
15,26.0,26.0,26.0,1011.9,64,3.6,120,False
20,25.4,25.4,25.4,1010.0,90,2.1,270,False
16,27.85,27.6,28.0,1011.0,78,3.1,120,False
21,23.7,23.7,23.7,1009.9,93,1.86,114,False
22,21.0,21.0,21.0,1012.5,96,1.19,127,False
19,26.93,26.8,27.0,1011.0,88,2.1,100,False
7,31.6,31.6,31.6,1006.7,62,4.1,120,False
10,29.0,29.0,29.0,1011.9,74,3.1,120,False
23,25.45,25.0,25.9,1013.4,88,3.1,290,False
13,28.88,28.8,29.0,1006.1,83,4.6,270,False
1,27.49,26.5,29.0,1010.8,79,1.5,90,False
6,30.3,30.3,30.3,1006.0,75,3.1,260,False
6,28.0,28.0,28.0,1011.9,78,3.6,250,False
19,27.2,27.2,27.2,1007.7,87,2.1,70,False
7,27.53,27.53,27.53,1008.0,81,4.11,139,False
1,27.0,27.0,27.0,1009.1,83,3.6,320,False
4,30.24,30.0,30.4,1008.1,79,4.1,110,False
9,27.4,27.4,27.4,1010.2,77,3.6,120,False
16,27.4,27.4,27.4,1011.9,79,2.6,110,False
23,26.81,26.81,26.81,1013.0,85,0.58,131,False
1,29.0,29.0,29.0,1009.1,83,2.1,280,False
3,27.93,27.93,27.93,1013.0,68,1.52,326,False
5,28.0,28.0,28.0,1010.2,78,2.6,260,False
0,27.2,27.2,27.2,1011.9,77,4.1,90,False
3,29.8,29.8,29.8,1009.1,69,4.1,100,False
7,29.96,29.9,30.0,1008.0,74,4.1,110,False
12,29.1,29.0,29.2,1002.7,73,1.5,40,False
14,27.0,27.0,27.0,1012.9,83,2.6,110,False
0,24.42,24.42,24.42,1013.0,85,5.42,86,False
7,29.0,29.0,29.0,1011.9,70,4.1,120,False
17,28.04,28.0,28.1,1008.0,88,3.1,310,False
8,33.0,33.0,33.0,1008.1,66,4.1,110,False
8,29.0,29.0,29.0,1010.2,70,4.1,120,False
12,27.0,27.0,27.0,1013.9,78,2.6,120,False
5,28.88,28.8,29.0,1009.1,70,5.1,110,False
6,29.8,29.8,29.8,1008.1,66,4.6,120,False
17,26.0,26.0,26.0,1011.9,94,0.8,92,False
16,27.66,27.66,27.66,1010.0,82,5.04,98,False
15,26.79,26.79,26.79,1012.0,84,1.54,68,False
1,28.49,27.5,30.0,1012.9,70,4.1,110,False
3,30.07,30.0,30.2,1009.0,79,5.7,110,False
0,25.1,25.0,25.2,1010.2,94,0.76,207,False
13,28.0,28.0,28.0,1007.1,83,2.6,260,False
22,26.0,26.0,26.0,1008.1,94,1.83,128,False
21,24.03,24.0,24.1,1012.0,83,3.1,360,False
5,30.7,30.2,31.0,1011.0,62,4.1,130,False
2,28.0,28.0,28.0,1013.9,65,3.6,110,False
7,32.0,32.0,32.0,1008.1,59,3.6,90,False
13,28.8,28.8,28.8,1008.9,76,3.6,110,False
3,30.3,29.6,31.0,1010.8,70,3.6,120,False
3,30.0,30.0,30.0,1011.9,62,3.6,70,False
11,27.0,27.0,27.0,1010.2,83,2.1,140,False
18,24.9,24.8,25.0,1007.0,94,1.85,162,False
6,27.37,27.0,28.1,1012.0,74,6.7,140,False
6,31.2,31.0,31.4,1008.0,64,5.1,120,False
15,28.03,28.0,28.1,1007.0,78,5.1,280,False
13,27.0,27.0,27.0,1007.1,88,4.6,280,False
16,28.1,28.1,28.1,1011.4,86,0.5,210,False
15,27.0,27.0,27.0,1011.4,69,5.7,130,False
12,29.0,29.0,29.0,1008.9,84,2.1,140,False
11,26.08,26.0,26.2,1010.0,73,4.1,140,False
1,28.0,28.0,28.0,1010.2,94,1.73,289,False
20,26.0,26.0,26.0,1010.8,88,3.6,120,False
0,27.9,27.7,28.0,1012.0,83,6.2,100,False
23,27.97,27.0,28.6,1009.0,94,1.0,0,False
13,26.81,26.5,27.0,1012.0,83,4.6,90,False
1,26.58,25.9,27.0,1012.0,79,6.17,100,False
3,27.05,27.0,27.1,1012.9,74,7.2,110,False
10,27.0,27.0,27.0,1010.8,63,4.1,120,False
3,27.9,27.7,28.0,1013.0,74,6.2,110,False
3,28.6,28.6,28.6,1011.9,69,3.6,100,False
21,25.2,25.2,25.2,1009.4,91,1.5,330,False
15,27.2,27.2,27.2,1009.1,84,2.6,40,False
16,27.89,27.89,27.89,1009.0,76,2.11,256,False
16,26.0,26.0,26.0,1012.9,88,5.1,120,False
18,25.0,25.0,25.0,1008.1,100,1.0,40,False
22,25.24,25.0,25.4,1007.0,94,1.5,120,False
7,29.12,29.0,29.2,1010.2,79,5.1,120,False
19,25.0,25.0,25.0,1013.9,73,4.1,120,False
1,25.33,25.33,25.33,1013.0,78,5.15,104,False
17,24.66,24.1,25.0,1011.0,83,1.0,0,False
7,30.82,30.7,31.0,1005.1,74,4.6,100,False
17,26.77,26.77,26.77,1010.0,84,0.92,295,False
19,26.0,26.0,26.0,1008.1,88,1.0,20,False
14,26.0,26.0,26.0,1010.8,83,1.5,170,False
22,26.65,26.65,26.65,1009.0,87,2.68,74,False
21,25.3,25.3,25.3,1012.6,83,3.67,139,False
3,30.0,30.0,30.0,1009.1,74,4.6,90,False
15,25.09,25.0,25.2,1013.3,87,3.1,120,False
23,27.27,27.27,27.27,1013.0,84,3.07,107,False
1,27.8,27.8,27.8,1008.4,84,1.04,128,False
15,26.09,26.0,26.2,1013.2,88,1.5,130,False
18,25.24,25.24,25.24,1012.0,90,1.54,105,False
23,26.03,25.0,26.7,1009.1,100,1.23,293,False
18,26.65,26.65,26.65,1011.0,80,3.06,262,False
7,31.8,31.8,31.8,1007.1,64,3.1,110,False
0,28.0,28.0,28.0,1010.2,83,1.5,80,False
9,27.07,27.0,27.2,1011.0,84,7.72,110,False
2,27.03,27.03,27.03,1013.0,73,1.13,126,False
10,30.0,30.0,30.0,1007.1,66,3.6,90,False
8,30.0,30.0,30.0,1006.1,62,4.1,270,False
8,30.0,30.0,30.0,1010.2,62,3.1,100,False
8,30.77,30.4,31.0,1005.0,66,4.6,120,False
10,28.6,28.6,28.6,1008.8,73,1.5,110,False
0,28.2,28.0,28.6,1009.0,79,4.63,280,False
20,26.15,25.6,27.0,1010.0,83,1.0,0,False
16,27.8,27.8,27.8,1008.1,72,8.2,300,False
4,31.0,31.0,31.0,1010.2,70,4.6,280,False
3,28.0,28.0,28.0,1013.9,68,3.6,110,False
17,27.0,27.0,27.0,1006.1,83,4.6,290,False
6,26.06,26.06,26.06,1009.0,86,2.95,148,False
8,29.0,29.0,29.0,1010.2,74,4.1,110,False
18,25.03,25.0,25.1,1014.0,79,4.63,120,False
11,29.6,29.6,29.6,1006.1,72,2.1,250,False
13,25.2,25.2,25.2,1012.1,83,1.5,90,False
7,31.0,31.0,31.0,1009.1,58,3.6,120,False
6,28.4,28.4,28.4,1010.1,60,5.1,120,False
14,26.04,26.0,26.1,1015.0,73,3.6,110,False
1,25.0,25.0,25.0,1010.2,94,1.5,190,False
4,30.06,30.0,30.1,1009.1,70,6.2,110,False
7,26.72,26.72,26.72,1010.0,81,7.92,115,False
21,22.05,22.0,22.1,1011.7,95,1.0,280,False
10,29.0,29.0,29.0,1010.2,83,5.1,250,False
3,29.0,29.0,29.0,1014.9,66,3.6,90,False
8,29.24,28.8,30.0,1004.0,74,4.0,50,False
7,31.09,30.5,32.0,1007.1,70,5.1,280,False
5,28.82,28.7,29.0,1010.8,66,1.5,0,False
13,27.1,27.1,27.1,1010.2,81,1.0,210,False
14,25.18,25.0,25.3,1013.9,83,5.7,120,False
20,26.4,26.4,26.4,1009.1,88,2.6,280,False
19,24.8,24.6,25.0,1011.4,89,3.6,90,False
8,29.0,29.0,29.0,1008.1,74,3.6,100,False
15,25.0,25.0,25.0,1016.0,88,2.6,100,False
0,27.6,27.6,27.6,1009.1,78,1.67,107,False
1,29.85,29.0,30.4,1012.0,79,2.1,270,False
11,26.0,26.0,26.0,1008.1,94,0.83,87,False
1,30.0,30.0,30.0,1010.8,66,3.6,70,False
4,30.45,30.0,31.2,1007.0,74,3.1,120,False
13,25.94,25.9,26.0,1008.1,83,4.1,120,False
8,29.52,29.2,30.0,1008.1,74,4.1,120,False
4,27.91,27.0,28.5,1010.8,78,7.75,116,False
9,30.2,30.2,30.2,1006.1,74,4.6,260,False
1,29.74,29.3,30.0,1010.0,74,3.1,90,False
1,26.62,26.0,27.0,1014.0,74,4.1,70,False
2,31.46,31.1,32.0,1011.9,66,5.1,260,False
6,28.97,28.9,29.0,1011.0,70,8.8,120,False
19,25.0,25.0,25.0,1011.9,83,4.1,120,False
17,25.0,25.0,25.0,1008.9,93,3.55,114,False
10,29.0,29.0,29.0,1010.8,74,3.6,110,False
21,24.9,24.8,25.0,1011.0,88,2.6,90,False
3,31.5,31.5,31.5,1008.1,64,5.1,280,False
11,25.06,25.06,25.06,1011.0,87,4.64,131,False
3,26.61,26.0,27.0,1013.2,79,3.6,280,False
20,24.0,24.0,24.0,1009.1,94,0.84,312,False
18,28.2,28.0,28.4,1010.0,83,2.6,290,False
8,28.25,28.0,28.5,1008.5,74,4.1,120,False
11,29.92,29.8,30.0,1008.0,84,2.6,160,False
3,28.4,28.4,28.4,1011.9,71,4.1,100,False
11,28.06,28.0,28.1,1009.0,78,1.5,160,False
21,25.6,25.6,25.6,1009.4,96,1.73,138,False
0,28.2,28.2,28.2,1009.0,76,3.6,100,False
13,25.0,25.0,25.0,1013.9,78,6.2,120,False
8,24.84,24.84,24.84,1010.0,80,5.39,193,False
17,25.15,24.6,26.0,1011.9,88,5.63,107,False
5,28.64,28.4,29.0,1010.2,79,4.1,120,False
3,30.7,30.7,30.7,1010.2,65,3.6,120,False
18,24.4,24.4,24.4,1008.7,98,1.25,73,False
19,24.2,24.2,24.2,1010.8,82,1.78,266,False
5,30.0,30.0,30.0,1010.8,70,5.7,110,False
8,29.0,29.0,29.0,1008.6,74,3.6,110,False
3,30.4,30.4,30.4,1010.8,69,3.6,110,False
21,25.03,25.0,25.1,1009.0,88,3.6,20,False
5,30.15,29.6,31.0,1009.1,74,4.6,110,False
5,29.0,29.0,29.0,1009.0,74,7.2,110,False
0,25.53,25.53,25.53,1012.0,77,4.24,104,False
23,26.91,26.0,27.5,1007.1,88,2.6,320,False
0,26.05,26.0,26.1,1009.9,88,1.5,270,False
1,27.0,27.0,27.0,1013.9,74,2.1,100,False
0,25.6,25.6,25.6,1007.1,93,1.42,154,False
18,27.0,27.0,27.0,1008.8,79,5.1,120,False
8,30.39,30.0,31.0,1007.1,66,3.1,140,False
20,26.94,26.94,26.94,1009.0,85,3.01,88,False
3,28.8,28.6,29.0,1011.9,66,3.1,90,False
14,25.4,25.4,25.4,1013.0,84,1.08,150,False
22,25.0,25.0,25.0,1010.2,94,3.21,122,False
10,29.6,29.6,29.6,1007.9,69,3.1,240,False
8,28.5,28.0,29.0,1007.0,78,2.39,196,False
18,24.3,24.3,24.3,1012.9,92,4.06,86,False
4,29.82,29.7,30.0,1008.1,74,1.5,260,False
14,29.0,29.0,29.0,1011.9,89,2.6,120,False
18,26.0,26.0,26.0,1004.7,93,4.14,281,False
7,28.08,28.08,28.08,1008.0,84,5.84,264,False
10,30.0,30.0,30.0,1010.2,74,3.6,250,False
17,24.2,24.2,24.2,1011.3,84,1.5,120,False
6,28.65,28.3,29.0,1010.8,66,5.1,140,False
14,26.51,26.51,26.51,1011.0,77,6.04,128,False
17,26.48,26.48,26.48,1009.0,87,2.66,260,False
10,28.4,28.4,28.4,1010.7,77,2.6,160,False
14,26.42,26.42,26.42,1013.0,82,6.25,103,False
23,27.8,27.8,27.8,1012.0,77,2.1,330,False
2,28.0,28.0,28.0,1015.9,78,3.6,100,False
13,27.0,27.0,27.0,1009.1,78,0.96,156,False
4,29.76,29.6,30.0,1006.1,79,1.5,230,False
2,27.64,27.4,28.0,1009.1,83,3.6,310,False
19,27.61,27.0,28.0,1009.0,88,1.0,0,False
21,26.2,26.2,26.2,1007.9,90,3.1,330,False
8,29.0,29.0,29.0,1010.8,66,3.6,140,False
20,27.1,27.1,27.1,1010.2,83,1.91,134,False
9,30.0,30.0,30.0,1007.1,67,3.1,160,False
7,30.61,30.0,31.0,1002.0,66,7.2,320,False
14,28.0,28.0,28.0,1010.2,88,4.6,270,False
13,26.0,26.0,26.0,1010.2,100,4.62,103,False
5,31.0,31.0,31.0,1009.1,79,3.6,240,False
19,24.6,24.6,24.6,1007.2,83,2.6,90,False
22,23.85,23.0,24.4,1012.0,83,1.5,360,False
12,25.22,25.22,25.22,1014.0,73,5.51,116,False
17,27.08,27.0,27.2,1010.0,88,0.5,0,False
5,30.7,30.2,31.0,1006.0,70,5.7,260,False
17,28.0,28.0,28.0,1007.1,74,6.7,280,False
5,28.96,28.9,29.0,1010.0,70,6.2,110,False
3,29.0,29.0,29.0,1010.8,62,4.1,90,False
8,28.0,28.0,28.0,1007.1,78,0.78,44,False
4,29.0,29.0,29.0,1010.8,58,3.1,110,False
0,25.15,25.0,25.3,1013.9,78,5.1,130,False
19,24.0,24.0,24.0,1010.7,88,4.34,112,False
7,28.16,28.16,28.16,1009.0,79,2.83,149,False
13,24.23,24.23,24.23,1013.0,88,0.96,178,False
2,30.08,30.0,30.2,1012.0,70,3.6,260,False
12,26.9,26.7,27.0,1009.0,88,0.5,0,False
7,32.0,32.0,32.0,1009.1,62,4.1,110,False
10,28.24,28.0,28.4,1008.0,83,1.5,250,False
21,22.15,22.0,22.3,1010.8,94,3.01,124,False
9,27.13,27.0,27.4,1007.0,69,6.7,140,False
4,31.43,30.5,32.0,1011.0,70,5.7,110,False
8,30.0,30.0,30.0,1010.2,62,4.6,120,False
0,27.0,27.0,27.0,1013.0,75,6.73,102,False
11,28.4,28.4,28.4,1008.1,73,4.1,310,False
13,28.0,28.0,28.0,1010.2,78,3.1,90,False
10,29.0,29.0,29.0,1008.1,79,2.6,170,False
20,23.82,23.7,24.0,1011.9,88,1.0,40,False
10,26.15,26.0,26.4,1013.0,78,8.2,130,False
3,29.87,29.6,30.0,1011.0,70,4.1,90,False
14,27.7,27.5,28.0,1010.2,88,2.1,130,False
22,23.0,23.0,23.0,1012.9,100,3.19,110,False
8,27.96,27.9,28.0,1008.0,83,7.7,120,False
7,29.39,29.0,30.0,1010.2,58,5.1,130,False
19,28.06,28.0,28.1,1010.2,78,1.96,96,False
15,27.8,27.8,27.8,1010.3,79,2.6,110,False
11,27.6,27.6,27.6,1008.1,85,1.89,259,False
19,24.8,24.8,24.8,1008.3,98,1.76,81,False
7,26.71,26.71,26.71,1005.0,90,2.09,198,False
10,26.0,26.0,26.0,1010.2,78,3.6,110,False
3,30.0,30.0,30.0,1010.9,78,3.1,110,False
13,27.0,27.0,27.0,1010.8,83,3.1,280,False
2,28.0,28.0,28.0,1012.9,69,5.1,110,False
21,25.5,25.5,25.5,1005.8,98,1.0,70,False
5,26.19,26.19,26.19,1012.0,84,4.86,145,False
3,29.8,29.8,29.8,1011.9,76,2.6,90,False
17,25.87,25.0,27.3,1009.0,100,0.5,0,False
13,29.2,29.2,29.2,1008.7,76,1.0,150,False
13,27.15,27.0,27.4,1010.0,83,0.5,0,False
15,27.2,27.0,27.4,1009.4,79,6.7,260,False
14,28.0,28.0,28.0,1010.2,83,2.1,70,False
18,28.11,28.11,28.11,1008.0,78,7.32,283,False
20,26.1,26.1,26.1,1010.6,94,4.94,111,False
14,25.08,25.0,25.2,1014.0,88,6.2,100,False
12,28.1,28.0,28.2,1007.4,84,5.7,110,False
14,26.0,26.0,26.0,1013.9,69,4.1,120,False
10,29.0,29.0,29.0,1003.1,74,6.2,290,False
15,27.9,27.8,28.0,1013.0,83,0.5,0,False
22,26.0,26.0,26.0,1010.8,82,5.1,110,False
1,26.61,25.7,28.0,1007.1,78,1.0,360,False
14,25.7,25.7,25.7,1011.8,78,2.6,70,False
16,25.07,25.0,25.2,1012.9,73,6.2,120,False
22,25.6,25.0,26.6,1009.0,89,3.6,190,False
21,26.44,26.44,26.44,1010.0,87,2.86,118,False
3,27.0,27.0,27.0,1013.9,69,7.2,100,False
2,29.81,29.5,30.0,1011.0,70,5.14,160,False
11,27.0,27.0,27.0,1010.8,78,2.6,140,False
13,25.08,25.0,25.2,1013.0,88,5.1,110,False
6,30.8,30.6,31.0,1008.1,74,5.7,130,False
7,29.88,29.8,30.0,1008.1,79,5.1,260,False
12,27.4,27.4,27.4,1010.8,84,2.1,130,False
1,28.0,28.0,28.0,1010.2,79,2.6,330,False
4,27.92,27.8,28.0,1012.0,70,5.14,90,False
17,27.39,27.0,28.0,1009.1,74,3.6,90,False
0,26.8,26.4,27.0,1013.0,84,4.12,90,False
13,28.2,28.2,28.2,1008.2,86,2.1,150,False
12,24.2,24.0,24.4,1011.7,83,2.38,182,False
20,26.15,26.0,26.3,1007.1,88,1.0,20,False
11,28.88,28.8,29.0,1007.1,83,1.5,140,False
20,25.25,25.25,25.25,1010.0,87,4.73,104,False
2,28.0,28.0,28.0,1011.9,61,4.1,120,False
9,31.0,31.0,31.0,1006.1,70,2.1,110,False
1,29.58,29.3,30.0,1011.0,74,1.5,310,False
19,26.16,26.16,26.16,1008.0,85,6.26,107,False
3,27.8,27.6,28.0,1011.9,70,6.2,110,False
